Device_ID,Timestamp,Device_Type,Battery_Level,Signal_Strength_dBm,Latency_ms,Data_Volume_MB,Local_Model_Accuracy,Privacy_Budget_Used,User_Heart_Rate,Location_X,Location_Y
DEV_04482,2025-01-04 02:42:00,Wearable,59.22,-70.6,10.6,14.38,0.7031,4.11,65,575.2,161.36
DEV_04483,2025-01-04 02:43:00,AutonomousVehicle,29.53,-60.0,2.285,22.82,0.949,1.23,85,729.61,852.23
DEV_04484,2025-01-04 02:44:00,SmartSensor,15.3,-65.4,2.559,15.66,0.8763,1.21,78,225.33,71.94
DEV_04485,2025-01-04 02:45:00,SmartSensor,52.58,-56.5,12.782,37.77,0.7349,3.59,79,872.34,891.39
DEV_04486,2025-01-04 02:46:00,SmartSensor,37.83,-52.8,0.866,71.22,0.8873,0.72,97,152.0,432.02
DEV_04487,2025-01-04 02:47:00,Wearable,10.32,-52.4,4.074,48.12,0.8126,2.85,80,885.07,659.71
DEV_04488,2025-01-04 02:48:00,IndustrialController,33.21,-75.1,4.962,4.43,0.8883,4.19,37,929.55,270.72
DEV_04489,2025-01-04 02:49:00,SmartSensor,34.37,-36.9,6.205,14.55,0.8677,4.33,83,647.23,404.01
DEV_04490,2025-01-04 02:50:00,IndustrialController,30.79,-41.7,3.837,19.59,0.9117,4.08,71,114.08,407.41
DEV_04491,2025-01-04 02:51:00,AutonomousVehicle,18.38,-44.2,2.6,15.3,0.7913,1.32,68,370.94,225.65
DEV_04492,2025-01-04 02:52:00,AutonomousVehicle,66.28,-87.2,0.425,28.93,0.8041,3.9,67,195.9,971.08
DEV_04493,2025-01-04 02:53:00,AutonomousVehicle,71.94,-67.4,8.481,48.86,0.8609,2.72,91,718.84,980.14
DEV_04494,2025-01-04 02:54:00,Wearable,38.99,-56.0,2.682,3.89,0.9439,4.98,82,539.56,665.77
DEV_04495,2025-01-04 02:55:00,AutonomousVehicle,51.13,-65.5,5.711,148.7,0.7343,2.3,86,148.15,174.86
DEV_04496,2025-01-04 02:56:00,AutonomousVehicle,72.93,-53.5,3.446,10.17,0.8033,4.39,63,504.58,901.65
DEV_04497,2025-01-04 02:57:00,SmartSensor,70.45,-63.2,3.049,40.93,0.8954,2.84,71,704.92,411.84
DEV_04498,2025-01-04 02:58:00,AutonomousVehicle,68.12,-55.5,3.969,81.62,0.9026,2.75,67,81.2,905.32
DEV_04499,2025-01-04 02:59:00,AutonomousVehicle,48.58,-77.6,1.964,70.03,0.7773,3.92,73,175.28,777.41
DEV_04500,2025-01-04 03:00:00,IndustrialController,49.67,-78.4,3.074,37.49,0.8117,4.99,81,594.86,160.15
DEV_04501,2025-01-04 03:01:00,Wearable,31.79,-58.6,2.901,95.91,0.9105,3.6,66,716.73,157.12
DEV_04502,2025-01-04 03:02:00,Wearable,59.88,-68.1,1.279,170.17,0.9092,1.28,76,908.01,750.14
DEV_04503,2025-01-04 03:03:00,Wearable,69.12,-52.9,4.589,16.2,0.7362,2.82,88,953.02,988.95
DEV_04504,2025-01-04 03:04:00,SmartSensor,63.39,-58.4,3.012,20.41,0.7208,3.93,74,150.23,563.88
DEV_04505,2025-01-04 03:05:00,IndustrialController,60.24,-52.1,1.791,149.95,0.7689,1.69,74,38.82,91.23
DEV_04506,2025-01-04 03:06:00,AutonomousVehicle,32.4,-55.4,8.908,35.25,0.9036,1.44,51,649.17,968.45
DEV_04507,2025-01-04 03:07:00,SmartSensor,50.76,-67.8,2.89,20.36,0.7746,2.11,85,803.39,51.26
DEV_04508,2025-01-04 03:08:00,Wearable,72.94,-44.9,6.396,25.39,0.8891,4.15,73,539.97,986.35
DEV_04509,2025-01-04 03:09:00,AutonomousVehicle,13.17,-48.3,7.329,79.94,0.9158,3.9,68,761.22,998.78
DEV_04510,2025-01-04 03:10:00,AutonomousVehicle,36.63,-51.9,8.25,61.67,0.7046,2.28,72,878.23,976.63
DEV_04511,2025-01-04 03:11:00,Wearable,61.14,-53.4,3.112,32.41,0.8483,2.61,67,736.21,232.9
DEV_04512,2025-01-04 03:12:00,IndustrialController,97.55,-47.5,1.735,71.08,0.9116,0.73,60,387.68,884.67
DEV_04513,2025-01-04 03:13:00,Wearable,84.98,-64.6,5.446,34.22,0.7627,2.69,83,576.33,751.02
DEV_04514,2025-01-04 03:14:00,Wearable,43.94,-66.4,4.922,91.9,0.8813,4.81,74,784.22,794.74
DEV_04515,2025-01-04 03:15:00,Wearable,67.58,-59.5,3.669,7.18,0.847,0.96,70,688.44,701.55
DEV_04516,2025-01-04 03:16:00,AutonomousVehicle,50.54,-56.2,10.326,104.5,0.8056,1.17,75,86.06,814.35
DEV_04517,2025-01-04 03:17:00,AutonomousVehicle,87.0,-79.1,4.555,12.65,0.8736,2.09,75,89.91,167.9
DEV_04518,2025-01-04 03:18:00,AutonomousVehicle,54.62,-51.8,1.454,72.81,0.8849,2.59,66,944.05,866.93
DEV_04519,2025-01-04 03:19:00,SmartSensor,71.09,-45.3,4.027,19.95,0.9042,3.16,81,623.68,511.96
DEV_04520,2025-01-04 03:20:00,Wearable,96.72,-65.6,3.387,109.42,0.8422,4.69,82,257.49,608.73
DEV_04521,2025-01-04 03:21:00,IndustrialController,97.07,-50.8,2.029,1.41,0.862,2.67,83,121.88,793.63
DEV_04522,2025-01-04 03:22:00,AutonomousVehicle,24.73,-71.4,1.362,211.84,0.785,1.84,86,252.52,761.17
DEV_04523,2025-01-04 03:23:00,Wearable,54.46,-64.6,1.576,46.12,0.779,2.83,97,622.84,139.8
DEV_04524,2025-01-04 03:24:00,AutonomousVehicle,35.07,-47.2,1.739,51.25,0.7557,2.16,49,112.57,313.86
DEV_04525,2025-01-04 03:25:00,SmartSensor,95.77,-67.0,3.478,32.32,0.7209,3.1,66,139.16,987.47
DEV_04526,2025-01-04 03:26:00,AutonomousVehicle,41.97,-55.2,1.364,50.6,0.8448,1.12,56,714.01,282.53
DEV_04527,2025-01-04 03:27:00,SmartSensor,54.61,-71.8,1.735,57.83,0.9274,3.14,54,492.37,306.63
DEV_04528,2025-01-04 03:28:00,Wearable,76.22,-58.4,3.839,41.19,0.7442,0.6,64,120.74,164.35
DEV_04529,2025-01-04 03:29:00,Wearable,95.7,-68.1,10.411,3.16,0.9151,2.86,85,697.5,224.91
DEV_04530,2025-01-04 03:30:00,AutonomousVehicle,70.94,-72.9,4.212,38.76,0.7602,4.71,78,824.75,985.2
DEV_04531,2025-01-04 03:31:00,IndustrialController,98.68,-61.0,2.641,88.67,0.7138,1.78,79,837.27,50.26
DEV_04532,2025-01-04 03:32:00,IndustrialController,24.04,-69.5,1.35,7.8,0.8345,3.06,65,279.83,378.46
DEV_04533,2025-01-04 03:33:00,IndustrialController,61.32,-66.6,1.54,14.08,0.9195,3.09,61,572.87,76.56
DEV_04534,2025-01-04 03:34:00,SmartSensor,45.5,-89.4,2.588,44.12,0.8388,1.95,82,592.32,789.61
DEV_04535,2025-01-04 03:35:00,AutonomousVehicle,71.88,-49.5,5.26,5.99,0.7535,2.69,74,404.61,368.56
DEV_04536,2025-01-04 03:36:00,AutonomousVehicle,46.06,-57.4,5.423,6.56,0.7141,1.23,87,151.5,259.34
DEV_04537,2025-01-04 03:37:00,Wearable,83.38,-79.2,0.625,76.54,0.8938,1.16,53,810.4,418.13
DEV_04538,2025-01-04 03:38:00,SmartSensor,61.99,-51.9,5.562,63.14,0.7212,4.09,82,844.62,871.47
DEV_04539,2025-01-04 03:39:00,Wearable,94.57,-84.1,2.654,1.97,0.7458,0.98,71,26.56,825.93
DEV_04540,2025-01-04 03:40:00,AutonomousVehicle,12.71,-59.4,0.726,9.25,0.9178,1.64,79,777.9,892.38
DEV_04541,2025-01-04 03:41:00,SmartSensor,62.88,-67.9,2.992,9.98,0.7921,4.98,68,2.68,728.03
DEV_04542,2025-01-04 03:42:00,Wearable,59.18,-62.8,1.985,30.44,0.8353,2.12,91,515.61,253.47
DEV_04543,2025-01-04 03:43:00,Wearable,19.04,-68.5,1.126,3.9,0.8754,3.99,69,593.97,257.32
DEV_04544,2025-01-04 03:44:00,Wearable,25.27,-51.3,3.173,43.06,0.7225,0.85,54,106.94,551.94
DEV_04545,2025-01-04 03:45:00,AutonomousVehicle,25.21,-69.2,14.398,52.66,0.8493,0.24,73,583.52,259.61
DEV_04546,2025-01-04 03:46:00,SmartSensor,78.75,-56.2,6.769,50.13,0.8399,4.43,77,754.99,654.12
DEV_04547,2025-01-04 03:47:00,SmartSensor,75.61,-59.5,5.121,79.57,0.8156,0.79,78,637.5,942.46
DEV_04548,2025-01-04 03:48:00,Wearable,70.24,-47.6,2.916,155.33,0.8226,2.49,69,899.01,428.01
DEV_04549,2025-01-04 03:49:00,AutonomousVehicle,55.96,-62.5,0.68,43.68,0.7621,4.83,71,759.4,992.17
DEV_04550,2025-01-04 03:50:00,Wearable,81.83,-64.3,3.019,7.39,0.743,1.67,85,853.29,739.79
DEV_04551,2025-01-04 03:51:00,SmartSensor,67.23,-64.0,3.524,118.34,0.7625,1.92,71,846.33,433.85
DEV_04552,2025-01-04 03:52:00,IndustrialController,45.18,-84.8,1.711,179.14,0.9193,1.46,92,278.28,899.24
DEV_04553,2025-01-04 03:53:00,Wearable,93.47,-76.9,1.244,103.99,0.9485,4.96,79,614.91,220.36
DEV_04554,2025-01-04 03:54:00,AutonomousVehicle,64.08,-60.5,5.953,7.14,0.8779,2.88,67,717.46,7.43
DEV_04555,2025-01-04 03:55:00,Wearable,34.23,-64.2,3.46,51.9,0.766,2.43,76,253.9,373.01
DEV_04556,2025-01-04 03:56:00,IndustrialController,76.5,-51.4,5.354,33.79,0.7312,1.35,60,959.52,430.46
DEV_04557,2025-01-04 03:57:00,IndustrialController,24.85,-67.4,6.353,4.69,0.8843,2.53,76,165.64,880.88
DEV_04558,2025-01-04 03:58:00,SmartSensor,51.87,-72.9,2.676,40.64,0.9479,2.91,74,230.44,611.7
DEV_04559,2025-01-04 03:59:00,AutonomousVehicle,22.06,-45.2,1.247,27.59,0.7385,3.53,74,250.67,628.83
DEV_04560,2025-01-04 04:00:00,SmartSensor,90.78,-49.7,0.315,241.34,0.7077,1.23,86,308.75,452.4
DEV_04561,2025-01-04 04:01:00,IndustrialController,40.26,-46.4,2.73,23.98,0.8461,2.2,58,987.64,105.54
DEV_04562,2025-01-04 04:02:00,SmartSensor,79.58,-54.7,5.678,30.14,0.7088,3.4,97,4.44,854.11
DEV_04563,2025-01-04 04:03:00,SmartSensor,44.53,-48.5,1.422,78.96,0.7952,4.38,58,552.63,775.9
DEV_04564,2025-01-04 04:04:00,SmartSensor,60.78,-71.5,10.92,45.06,0.9265,0.24,76,891.86,389.45
DEV_04565,2025-01-04 04:05:00,IndustrialController,89.56,-54.8,5.934,117.03,0.8116,4.44,81,748.96,500.46
DEV_04566,2025-01-04 04:06:00,IndustrialController,60.15,-52.7,3.915,35.06,0.8211,2.32,60,212.4,821.39
DEV_04567,2025-01-04 04:07:00,Wearable,52.65,-54.0,4.104,46.58,0.7056,0.98,89,4.16,679.23
DEV_04568,2025-01-04 04:08:00,Wearable,43.57,-56.4,3.051,55.52,0.7029,1.73,66,625.61,756.54
DEV_04569,2025-01-04 04:09:00,AutonomousVehicle,96.32,-47.0,3.984,111.23,0.7071,4.61,58,842.97,142.43
DEV_04570,2025-01-04 04:10:00,AutonomousVehicle,78.78,-62.2,3.479,56.34,0.8999,2.4,72,879.22,127.7
DEV_04571,2025-01-04 04:11:00,SmartSensor,10.62,-55.6,4.012,16.25,0.912,0.56,72,456.61,795.35
DEV_04572,2025-01-04 04:12:00,IndustrialController,52.89,-50.3,3.668,101.2,0.8726,0.59,81,273.16,536.32
DEV_04573,2025-01-04 04:13:00,SmartSensor,48.5,-61.9,1.492,89.36,0.812,2.61,77,927.28,510.05
DEV_04574,2025-01-04 04:14:00,SmartSensor,84.12,-41.1,4.052,158.25,0.9177,3.7,68,615.68,96.92
DEV_04575,2025-01-04 04:15:00,AutonomousVehicle,31.0,-62.8,0.862,8.77,0.7921,0.22,93,272.85,850.67
DEV_04576,2025-01-04 04:16:00,IndustrialController,45.56,-68.6,7.648,97.21,0.7628,3.39,67,547.09,849.35
DEV_04577,2025-01-04 04:17:00,AutonomousVehicle,68.37,-47.4,2.966,21.46,0.8355,1.18,87,37.26,527.57
DEV_04578,2025-01-04 04:18:00,SmartSensor,42.45,-49.9,4.56,6.45,0.8504,2.08,70,500.79,929.25
DEV_04579,2025-01-04 04:19:00,Wearable,44.72,-51.5,2.719,5.97,0.7696,0.25,62,418.44,805.98
DEV_04580,2025-01-04 04:20:00,AutonomousVehicle,31.47,-49.3,1.894,2.24,0.93,2.71,69,921.55,844.41
DEV_04581,2025-01-04 04:21:00,SmartSensor,64.02,-67.9,4.93,5.38,0.8834,1.58,63,831.03,307.86
DEV_04582,2025-01-04 04:22:00,Wearable,92.47,-52.5,2.697,39.03,0.9385,3.19,95,988.54,148.92
DEV_04583,2025-01-04 04:23:00,AutonomousVehicle,23.82,-64.9,10.473,28.45,0.7359,2.01,77,51.71,825.39
DEV_04584,2025-01-04 04:24:00,IndustrialController,98.21,-89.4,2.01,25.17,0.8785,0.77,99,284.16,885.1
DEV_04585,2025-01-04 04:25:00,IndustrialController,23.94,-41.7,4.808,121.81,0.7352,0.24,60,68.12,79.4
DEV_04586,2025-01-04 04:26:00,AutonomousVehicle,86.99,-56.1,4.435,10.54,0.8307,0.77,82,846.97,577.05
DEV_04587,2025-01-04 04:27:00,AutonomousVehicle,40.85,-69.2,2.915,0.54,0.7565,4.49,62,695.07,630.36
DEV_04588,2025-01-04 04:28:00,AutonomousVehicle,29.14,-72.6,6.034,18.49,0.8247,0.21,73,852.18,963.16
DEV_04589,2025-01-04 04:29:00,IndustrialController,32.64,-67.5,16.142,15.31,0.7184,0.24,64,962.25,199.68
DEV_04590,2025-01-04 04:30:00,IndustrialController,96.13,-51.9,10.677,48.5,0.9058,2.65,56,968.15,0.96
DEV_04591,2025-01-04 04:31:00,Wearable,58.28,-73.1,4.898,125.75,0.7118,0.28,78,938.78,662.84
DEV_04592,2025-01-04 04:32:00,IndustrialController,64.34,-51.6,7.811,44.35,0.7058,2.6,97,616.14,348.79
DEV_04593,2025-01-04 04:33:00,SmartSensor,46.38,-66.6,3.181,39.23,0.7813,0.25,75,847.24,213.18
DEV_04594,2025-01-04 04:34:00,AutonomousVehicle,83.08,-62.9,5.549,51.54,0.7086,2.19,67,554.83,647.23
DEV_04595,2025-01-04 04:35:00,AutonomousVehicle,10.57,-54.6,5.711,9.72,0.7319,2.19,89,794.04,429.17
DEV_04596,2025-01-04 04:36:00,IndustrialController,57.26,-57.7,12.034,76.65,0.8958,0.68,92,634.82,475.78
DEV_04597,2025-01-04 04:37:00,Wearable,14.88,-75.3,1.467,148.63,0.8637,1.44,65,601.93,438.46
DEV_04598,2025-01-04 04:38:00,IndustrialController,81.62,-57.5,2.595,29.05,0.7231,3.48,82,970.5,383.74
DEV_04599,2025-01-04 04:39:00,SmartSensor,48.84,-65.4,1.037,5.29,0.7411,1.59,82,162.75,766.88
DEV_04600,2025-01-04 04:40:00,AutonomousVehicle,21.61,-73.2,4.808,0.9,0.8971,2.6,74,682.55,722.1
DEV_04601,2025-01-04 04:41:00,Wearable,92.3,-67.3,1.326,119.35,0.9319,2.29,68,884.46,776.01
DEV_04602,2025-01-04 04:42:00,SmartSensor,85.54,-50.7,9.841,18.74,0.8619,4.06,80,783.17,756.92
DEV_04603,2025-01-04 04:43:00,SmartSensor,70.6,-72.5,4.44,61.4,0.9072,0.89,81,721.24,720.02
DEV_04604,2025-01-04 04:44:00,Wearable,74.45,-61.1,1.836,4.21,0.8661,0.46,77,315.32,525.42
DEV_04605,2025-01-04 04:45:00,SmartSensor,34.96,-74.6,5.611,44.0,0.8891,1.19,45,14.88,365.8
DEV_04606,2025-01-04 04:46:00,AutonomousVehicle,68.78,-66.7,1.496,44.83,0.8846,0.7,67,223.52,382.65
DEV_04607,2025-01-04 04:47:00,Wearable,35.22,-66.8,1.19,66.42,0.8467,3.99,89,447.55,952.39
DEV_04608,2025-01-04 04:48:00,Wearable,47.73,-53.4,2.767,8.53,0.8356,1.66,89,710.89,857.23
DEV_04609,2025-01-04 04:49:00,SmartSensor,99.57,-52.8,6.253,5.55,0.7415,1.67,95,733.16,445.36
DEV_04610,2025-01-04 04:50:00,Wearable,84.89,-56.4,4.361,51.12,0.9033,3.03,102,371.28,21.85
DEV_04611,2025-01-04 04:51:00,SmartSensor,62.08,-66.1,0.384,78.75,0.8063,2.06,64,276.31,166.84
DEV_04612,2025-01-04 04:52:00,IndustrialController,26.49,-55.9,7.582,42.46,0.7888,1.92,87,715.75,61.96
DEV_04613,2025-01-04 04:53:00,Wearable,11.66,-53.9,1.877,6.12,0.7847,3.75,90,31.22,284.17
DEV_04614,2025-01-04 04:54:00,Wearable,43.63,-59.2,4.25,198.46,0.8335,4.24,81,58.13,249.16
DEV_04615,2025-01-04 04:55:00,SmartSensor,48.53,-47.4,1.038,18.85,0.7907,1.33,85,263.61,236.87
DEV_04616,2025-01-04 04:56:00,IndustrialController,83.79,-64.5,8.069,17.41,0.7426,3.77,71,680.99,371.57
DEV_04617,2025-01-04 04:57:00,Wearable,81.22,-55.0,1.856,8.22,0.8485,3.57,73,418.75,867.72
DEV_04618,2025-01-04 04:58:00,SmartSensor,62.98,-48.1,2.59,17.27,0.8741,4.84,75,897.92,379.92
DEV_04619,2025-01-04 04:59:00,IndustrialController,16.55,-51.6,5.535,83.79,0.7036,4.25,72,654.41,376.24
DEV_04620,2025-01-04 05:00:00,SmartSensor,84.53,-71.1,0.526,5.35,0.7013,2.27,69,221.91,563.97
DEV_04621,2025-01-04 05:01:00,SmartSensor,73.75,-52.9,5.781,40.24,0.908,1.27,69,508.63,588.28
DEV_04622,2025-01-04 05:02:00,AutonomousVehicle,85.18,-52.2,2.411,42.66,0.8769,1.63,80,482.61,330.44
DEV_04623,2025-01-04 05:03:00,AutonomousVehicle,20.92,-62.5,2.823,126.09,0.8442,2.02,100,854.96,81.1
DEV_04624,2025-01-04 05:04:00,IndustrialController,63.13,-54.8,2.332,245.74,0.8107,1.06,62,570.21,711.23
DEV_04625,2025-01-04 05:05:00,SmartSensor,72.76,-70.3,6.257,33.23,0.9014,3.92,79,151.19,573.6
DEV_04626,2025-01-04 05:06:00,AutonomousVehicle,36.51,-48.5,6.636,38.54,0.8852,1.53,68,245.61,373.23
DEV_04627,2025-01-04 05:07:00,IndustrialController,91.43,-71.2,4.717,120.59,0.7101,2.75,90,63.71,938.3
DEV_04628,2025-01-04 05:08:00,IndustrialController,97.26,-63.6,1.331,84.6,0.7058,2.16,86,208.37,792.42
DEV_04629,2025-01-04 05:09:00,IndustrialController,97.08,-51.4,0.642,6.6,0.7619,4.33,41,477.1,659.64
DEV_04630,2025-01-04 05:10:00,AutonomousVehicle,77.06,-83.4,2.351,24.63,0.8166,4.4,56,225.83,470.2
DEV_04631,2025-01-04 05:11:00,Wearable,90.03,-52.9,2.116,72.17,0.803,1.53,90,299.69,489.94
DEV_04632,2025-01-04 05:12:00,SmartSensor,59.56,-75.4,1.881,144.77,0.8127,2.94,62,563.3,290.85
DEV_04633,2025-01-04 05:13:00,IndustrialController,36.01,-68.9,7.152,66.52,0.8263,0.18,95,29.0,664.32
DEV_04634,2025-01-04 05:14:00,SmartSensor,59.23,-60.8,3.149,53.39,0.7904,3.26,107,442.2,907.36
DEV_04635,2025-01-04 05:15:00,Wearable,52.55,-65.2,6.438,159.94,0.7334,2.81,66,211.33,771.73
DEV_04636,2025-01-04 05:16:00,AutonomousVehicle,99.91,-68.0,5.589,18.79,0.7574,4.79,67,642.04,191.73
DEV_04637,2025-01-04 05:17:00,AutonomousVehicle,16.11,-58.6,1.144,37.33,0.9284,2.91,86,689.88,907.1
DEV_04638,2025-01-04 05:18:00,IndustrialController,60.51,-70.3,2.532,10.6,0.7561,2.77,64,45.19,470.48
DEV_04639,2025-01-04 05:19:00,Wearable,90.6,-53.4,2.651,26.09,0.9193,0.68,64,439.37,469.12
DEV_04640,2025-01-04 05:20:00,AutonomousVehicle,50.4,-54.7,6.723,26.79,0.8321,0.84,75,966.68,430.99
DEV_04641,2025-01-04 05:21:00,SmartSensor,48.98,-60.8,3.234,8.04,0.8967,4.43,76,335.69,687.39
DEV_04642,2025-01-04 05:22:00,Wearable,47.52,-43.7,2.648,25.75,0.9012,3.12,79,612.99,621.34
DEV_04643,2025-01-04 05:23:00,Wearable,87.15,-59.5,7.827,81.1,0.7578,2.29,86,350.07,321.54
DEV_04644,2025-01-04 05:24:00,AutonomousVehicle,63.19,-79.1,4.628,172.87,0.7645,2.62,73,373.33,196.86
DEV_04645,2025-01-04 05:25:00,AutonomousVehicle,73.25,-54.6,9.914,46.22,0.8279,1.89,103,706.75,635.81
DEV_04646,2025-01-04 05:26:00,Wearable,10.75,-39.1,2.427,0.86,0.8323,2.85,70,641.37,960.07
DEV_04647,2025-01-04 05:27:00,SmartSensor,57.51,-34.2,4.639,125.5,0.7833,3.66,83,955.83,32.4
DEV_04648,2025-01-04 05:28:00,Wearable,45.23,-58.9,3.458,29.01,0.7211,1.3,73,680.24,532.45
DEV_04649,2025-01-04 05:29:00,AutonomousVehicle,44.78,-54.6,4.764,0.93,0.8686,3.44,60,756.99,913.13
DEV_04650,2025-01-04 05:30:00,Wearable,56.78,-65.4,7.399,83.15,0.7842,2.38,90,523.41,476.31
DEV_04651,2025-01-04 05:31:00,IndustrialController,19.66,-60.8,1.692,45.76,0.8313,3.35,74,592.63,582.12
DEV_04652,2025-01-04 05:32:00,AutonomousVehicle,63.92,-63.0,3.345,97.73,0.7117,4.89,64,232.07,305.71
DEV_04653,2025-01-04 05:33:00,AutonomousVehicle,84.85,-73.0,0.379,99.15,0.9218,2.75,63,810.55,723.67
DEV_04654,2025-01-04 05:34:00,Wearable,83.37,-57.1,7.406,96.43,0.9158,4.32,58,966.22,723.43
DEV_04655,2025-01-04 05:35:00,IndustrialController,32.68,-70.9,7.212,155.79,0.949,0.95,59,760.67,411.83
DEV_04656,2025-01-04 05:36:00,AutonomousVehicle,69.66,-52.7,0.866,35.48,0.9264,4.41,93,145.37,314.57
DEV_04657,2025-01-04 05:37:00,IndustrialController,32.34,-57.3,5.735,9.22,0.9069,0.14,65,444.72,197.93
DEV_04658,2025-01-04 05:38:00,SmartSensor,37.69,-50.4,5.723,17.19,0.728,0.33,63,381.0,160.24
DEV_04659,2025-01-04 05:39:00,Wearable,25.84,-68.2,4.938,9.35,0.9336,4.25,78,194.79,256.65
DEV_04660,2025-01-04 05:40:00,SmartSensor,24.08,-57.4,1.745,11.92,0.8449,0.91,68,775.97,734.82
DEV_04661,2025-01-04 05:41:00,Wearable,10.12,-53.1,4.623,62.08,0.8704,0.31,42,292.46,242.54
DEV_04662,2025-01-04 05:42:00,SmartSensor,13.77,-62.7,0.844,9.12,0.8327,1.97,88,651.54,888.17
DEV_04663,2025-01-04 05:43:00,AutonomousVehicle,97.14,-56.9,4.585,64.5,0.7506,2.84,55,804.28,485.98
DEV_04664,2025-01-04 05:44:00,Wearable,99.89,-51.5,0.719,8.03,0.9129,4.24,85,616.47,259.11
DEV_04665,2025-01-04 05:45:00,SmartSensor,60.51,-48.3,1.8,116.5,0.9228,0.86,83,30.07,629.59
DEV_04666,2025-01-04 05:46:00,Wearable,11.41,-37.6,0.646,40.84,0.8206,0.35,84,324.52,626.45
DEV_04667,2025-01-04 05:47:00,AutonomousVehicle,85.52,-66.3,1.697,33.55,0.8408,3.09,77,943.97,650.21
DEV_04668,2025-01-04 05:48:00,AutonomousVehicle,27.05,-52.8,1.367,64.96,0.8874,4.56,79,789.45,155.85
DEV_04669,2025-01-04 05:49:00,IndustrialController,58.76,-67.9,3.565,36.6,0.8899,2.54,71,796.21,679.34
DEV_04670,2025-01-04 05:50:00,Wearable,61.81,-49.9,5.855,13.35,0.7618,3.13,78,879.89,332.02
DEV_04671,2025-01-04 05:51:00,AutonomousVehicle,55.81,-73.1,5.391,2.11,0.9282,1.91,90,600.34,698.35
DEV_04672,2025-01-04 05:52:00,SmartSensor,14.68,-44.3,6.228,4.12,0.8127,3.26,98,827.77,189.1
DEV_04673,2025-01-04 05:53:00,Wearable,60.58,-46.0,1.092,12.98,0.9092,2.75,87,847.73,329.19
DEV_04674,2025-01-04 05:54:00,AutonomousVehicle,84.48,-62.3,4.695,102.01,0.9039,3.26,73,680.99,665.32
DEV_04675,2025-01-04 05:55:00,SmartSensor,52.12,-64.1,1.857,1.02,0.9015,0.94,78,87.05,779.0
DEV_04676,2025-01-04 05:56:00,Wearable,49.32,-60.0,2.681,30.07,0.7875,3.56,77,121.09,45.88
DEV_04677,2025-01-04 05:57:00,Wearable,54.68,-69.6,8.677,56.11,0.8503,4.63,73,344.75,288.23
DEV_04678,2025-01-04 05:58:00,IndustrialController,79.77,-60.4,4.991,21.02,0.754,0.32,81,223.69,365.27
DEV_04679,2025-01-04 05:59:00,SmartSensor,21.23,-49.7,2.477,1.92,0.9232,0.11,66,954.21,745.53
DEV_04680,2025-01-04 06:00:00,AutonomousVehicle,51.81,-56.4,5.784,28.64,0.8699,3.18,49,933.53,427.55
DEV_04681,2025-01-04 06:01:00,Wearable,96.6,-48.4,0.818,0.78,0.8187,0.6,62,678.04,769.75
DEV_04682,2025-01-04 06:02:00,SmartSensor,46.36,-63.4,11.743,42.82,0.8889,3.71,77,112.18,33.19
DEV_04683,2025-01-04 06:03:00,AutonomousVehicle,96.74,-48.5,5.084,36.31,0.9007,4.27,81,974.48,441.4
DEV_04684,2025-01-04 06:04:00,SmartSensor,94.68,-64.1,2.61,17.61,0.9338,2.09,59,27.23,609.13
DEV_04685,2025-01-04 06:05:00,Wearable,95.07,-59.7,2.11,0.24,0.7308,1.97,66,63.46,635.81
DEV_04686,2025-01-04 06:06:00,Wearable,53.7,-46.7,9.21,135.12,0.869,1.35,67,226.96,337.55
DEV_04687,2025-01-04 06:07:00,AutonomousVehicle,50.89,-63.6,3.25,63.21,0.9118,0.55,66,860.94,41.25
DEV_04688,2025-01-04 06:08:00,AutonomousVehicle,53.24,-54.7,1.886,3.74,0.8623,4.13,70,144.57,492.13
DEV_04689,2025-01-04 06:09:00,AutonomousVehicle,67.29,-59.9,8.22,22.74,0.9315,2.98,59,565.5,627.89
DEV_04690,2025-01-04 06:10:00,IndustrialController,82.09,-50.8,4.705,198.71,0.7639,3.62,95,271.03,682.35
DEV_04691,2025-01-04 06:11:00,AutonomousVehicle,41.49,-57.4,7.327,49.14,0.7112,2.44,68,732.59,396.82
DEV_04692,2025-01-04 06:12:00,AutonomousVehicle,57.46,-54.5,7.858,87.25,0.7528,3.52,58,866.89,224.73
DEV_04693,2025-01-04 06:13:00,AutonomousVehicle,59.74,-61.0,3.442,41.24,0.8038,0.47,86,842.09,769.12
DEV_04694,2025-01-04 06:14:00,IndustrialController,72.32,-61.9,4.001,10.06,0.7945,2.54,53,229.15,22.03
DEV_04695,2025-01-04 06:15:00,Wearable,15.93,-57.1,22.544,13.83,0.8566,0.91,78,952.78,250.45
DEV_04696,2025-01-04 06:16:00,IndustrialController,21.64,-71.9,0.53,55.65,0.8008,1.07,69,402.07,434.77
DEV_04697,2025-01-04 06:17:00,SmartSensor,55.91,-43.7,0.664,58.53,0.7714,1.03,56,274.66,878.21
DEV_04698,2025-01-04 06:18:00,SmartSensor,28.82,-53.6,0.748,16.8,0.7366,1.08,85,461.03,622.09
DEV_04699,2025-01-04 06:19:00,IndustrialController,58.57,-70.0,3.782,22.24,0.7431,3.73,67,434.83,400.33
DEV_04700,2025-01-04 06:20:00,IndustrialController,99.11,-43.1,5.294,50.98,0.8302,1.87,75,617.72,644.7
